SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HDFCAMC, EQ, 07-Feb-2019, 1348.80, 1349.00, 1364.95, 1348.00, 1349.65, 1350.80, 1356.23, 79186, 1073.94, 8695, 50705, 64.03
HDFCBANK, EQ, 07-Feb-2019, 2122.65, 2125.05, 2130.00, 2105.85, 2110.90, 2117.25, 2122.39, 1804327, 38294.88, 80400, 1025176, 56.82
HDFCLIFE, EQ, 07-Feb-2019, 369.60, 370.00, 372.00, 367.10, 368.50, 368.40, 370.23, 974999, 3609.74, 25281, 774153, 79.40
HDFCMFGETF, EQ, 07-Feb-2019, 3039.85, 3013.00, 3026.90, 2999.00, 2999.00, 3000.05, 3011.69, 563, 16.96, 139, 327, 58.08
HDFCNIFETF, EQ, 07-Feb-2019, 1149.09, 1150.00, 1154.57, 1145.54, 1151.00, 1151.00, 1151.32, 126, 1.45, 19, 46, 36.51
HDFCSENETF, EQ, 07-Feb-2019, 3869.04, 3876.99, 3876.99, 3873.63, 3873.63, 3873.63, 3875.31, 2, 0.08, 2, 1, 50.00
HDIL, EQ, 07-Feb-2019, 21.55, 21.15, 22.65, 21.10, 21.75, 21.85, 21.92, 4988919, 1093.46, 12588, 1818321, 36.45
HEG, EQ, 07-Feb-2019, 2525.25, 2351.00, 2474.00, 2350.00, 2400.00, 2398.80, 2415.78, 330130, 7975.22, 37262, 110477, 33.46
HEIDELBERG, EQ, 07-Feb-2019, 146.50, 145.85, 149.45, 145.55, 146.65, 146.80, 147.99, 259825, 384.52, 1818, 238783, 91.90
HERCULES, EQ, 07-Feb-2019, 97.65, 98.00, 107.00, 98.00, 103.90, 102.90, 103.03, 43909, 45.24, 1246, 18668, 42.52
HERITGFOOD, EQ, 07-Feb-2019, 482.85, 480.50, 497.00, 477.00, 483.20, 487.15, 489.53, 17430, 85.32, 889, 9835, 56.43
HEROMOTOCO, EQ, 07-Feb-2019, 2880.05, 2885.00, 2949.15, 2885.00, 2933.00, 2939.05, 2927.60, 546196, 15990.44, 31709, 88766, 16.25
HESTERBIO, EQ, 07-Feb-2019, 1339.30, 1348.00, 1401.00, 1339.95, 1392.90, 1394.25, 1383.26, 7279, 100.69, 701, 4706, 64.65
HEXATRADEX, BE, 07-Feb-2019, 21.30, 20.25, 22.30, 20.25, 21.70, 20.80, 20.41, 5952, 1.21, 30, -, -
HEXAWARE, EQ, 07-Feb-2019, 361.85, 361.85, 365.50, 354.00, 355.25, 355.35, 359.63, 1050016, 3776.21, 17085, 302719, 28.83
HFCL, EQ, 07-Feb-2019, 21.65, 21.90, 22.50, 21.75, 22.05, 22.05, 22.11, 2369868, 523.89, 4693, 1649063, 69.58
HGINFRA, EQ, 07-Feb-2019, 198.85, 199.00, 199.65, 194.20, 198.90, 197.30, 197.11, 24552, 48.39, 1807, 6737, 27.44
HGS, EQ, 07-Feb-2019, 615.80, 615.05, 628.05, 615.00, 618.00, 616.00, 622.29, 2793, 17.38, 217, 2168, 77.62
HIGHGROUND, EQ, 07-Feb-2019, 7.00, 7.00, 7.30, 7.00, 7.25, 7.15, 7.06, 34782, 2.46, 138, 31593, 90.83
HIKAL, EQ, 07-Feb-2019, 145.10, 145.60, 148.00, 143.20, 144.00, 145.00, 146.26, 48412, 70.81, 1046, 21414, 44.23
HIL, EQ, 07-Feb-2019, 1762.45, 1762.40, 1844.20, 1757.00, 1800.00, 1812.75, 1814.53, 6384, 115.84, 960, 3267, 51.17
HILTON, EQ, 07-Feb-2019, 16.60, 16.50, 16.95, 16.00, 16.10, 16.05, 16.23, 3985, 0.65, 41, 2479, 62.21
HIMATSEIDE, EQ, 07-Feb-2019, 187.10, 187.10, 192.10, 186.95, 187.30, 188.75, 189.89, 35510, 67.43, 1348, 18562, 52.27
HINDALCO, EQ, 07-Feb-2019, 211.40, 211.90, 212.65, 208.20, 209.20, 209.20, 209.81, 6215565, 13040.64, 44988, 2030227, 32.66
HINDCOMPOS, EQ, 07-Feb-2019, 221.85, 223.95, 225.45, 216.00, 224.50, 222.10, 219.71, 2082, 4.57, 95, 1476, 70.89
HINDCOPPER, EQ, 07-Feb-2019, 44.35, 44.75, 44.95, 44.00, 44.40, 44.35, 44.46, 295263, 131.27, 2158, 127079, 43.04
HINDMOTORS, EQ, 07-Feb-2019, 6.95, 6.80, 7.20, 6.80, 7.20, 7.10, 6.99, 143778, 10.05, 496, 79086, 55.01
HINDNATGLS, EQ, 07-Feb-2019, 94.55, 95.50, 95.50, 86.00, 92.00, 93.25, 93.40, 1117, 1.04, 38, 475, 42.52
HINDOILEXP, EQ, 07-Feb-2019, 105.30, 105.90, 108.95, 105.10, 108.10, 108.30, 107.37, 178800, 191.97, 2376, 98678, 55.19
HINDPETRO, EQ, 07-Feb-2019, 233.90, 233.40, 237.50, 232.00, 236.50, 236.85, 235.41, 2838132, 6681.14, 30766, 1325190, 46.69
HINDUJAVEN, EQ, 07-Feb-2019, 357.00, 355.00, 366.90, 354.25, 360.00, 362.70, 361.45, 1439, 5.20, 82, 1130, 78.53
HINDUNILVR, EQ, 07-Feb-2019, 1829.95, 1834.00, 1845.00, 1828.35, 1837.65, 1839.05, 1839.14, 927434, 17056.78, 59806, 523368, 56.43
HINDZINC, EQ, 07-Feb-2019, 256.90, 255.50, 258.70, 255.00, 256.50, 255.70, 256.67, 598834, 1537.03, 11682, 166321, 27.77
HIRECT, EQ, 07-Feb-2019, 104.75, 107.15, 107.70, 104.50, 106.50, 105.80, 105.88, 4562, 4.83, 79, 3400, 74.53
HISARMETAL, EQ, 07-Feb-2019, 38.40, 38.30, 39.30, 36.75, 37.25, 37.85, 37.95, 3972, 1.51, 46, 2538, 63.90
HITECH, EQ, 07-Feb-2019, 182.30, 183.05, 183.85, 176.95, 179.00, 180.00, 179.98, 29854, 53.73, 191, 15429, 51.68
HITECHCORP, EQ, 07-Feb-2019, 100.20, 100.05, 101.95, 97.25, 98.90, 97.65, 97.95, 10650, 10.43, 87, 9413, 88.38
HITECHGEAR, EQ, 07-Feb-2019, 295.95, 296.85, 299.70, 295.00, 299.70, 295.40, 295.57, 797, 2.36, 59, 521, 65.37
HMT, BZ, 07-Feb-2019, 17.00, 17.70, 17.70, 16.75, 17.70, 17.70, 16.96, 183, 0.03, 13, -, -
HMVL, EQ, 07-Feb-2019, 100.90, 100.05, 104.35, 99.40, 103.50, 102.95, 101.51, 10547, 10.71, 378, 7147, 67.76
HNGSNGBEES, EQ, 07-Feb-2019, 3159.00, 3148.00, 3148.00, 3148.00, 3148.00, 3148.00, 3148.00, 3, 0.09, 1, 3, 100.00
HONAUT, EQ, 07-Feb-2019, 21115.35, 21011.05, 21745.95, 21011.00, 21718.00, 21600.20, 21327.58, 640, 136.50, 441, 460, 71.88
HONDAPOWER, EQ, 07-Feb-2019, 1073.00, 1059.00, 1087.00, 1054.25, 1087.00, 1079.30, 1072.54, 825, 8.85, 158, 542, 65.70
HOTELEELA, EQ, 07-Feb-2019, 12.25, 12.25, 13.45, 12.20, 13.45, 13.45, 13.28, 311418, 41.36, 728, 128492, 41.26
HOVS, EQ, 07-Feb-2019, 133.00, 133.85, 140.00, 132.50, 137.90, 137.10, 136.87, 6575, 9.00, 424, 3637, 55.32
HPL, EQ, 07-Feb-2019, 49.15, 49.50, 51.00, 48.50, 50.10, 49.95, 49.56, 52396, 25.97, 524, 42344, 80.82
HSCL, EQ, 07-Feb-2019, 114.55, 114.75, 115.95, 112.50, 115.00, 114.55, 114.63, 181073, 207.56, 3962, 104473, 57.70
HSIL, EQ, 07-Feb-2019, 246.60, 247.70, 249.10, 244.10, 245.50, 245.55, 246.79, 235950, 582.30, 8070, 123357, 52.28
HTMEDIA, EQ, 07-Feb-2019, 39.20, 39.10, 39.55, 39.05, 39.55, 39.35, 39.23, 44767, 17.56, 299, 31228, 69.76
HUBTOWN, EQ, 07-Feb-2019, 35.50, 35.70, 37.50, 34.95, 35.15, 35.50, 36.09, 58794, 21.22, 496, 41825, 71.14
HUDCO, EQ, 07-Feb-2019, 39.70, 39.75, 40.85, 39.25, 40.20, 40.25, 40.24, 680555, 273.85, 3574, 224994, 33.06
HUDCO, N2, 07-Feb-2019, 1199.90, 1200.00, 1200.00, 1200.00, 1200.00, 1200.00, 1200.00, 838, 10.06, 8, 838, 100.00
HUDCO, N3, 07-Feb-2019, 1135.00, 1133.50, 1140.00, 1133.50, 1140.00, 1139.99, 1133.68, 171, 1.94, 5, 169, 98.83
HUDCO, N4, 07-Feb-2019, 1034.95, 1048.99, 1048.99, 1048.99, 1048.99, 1048.99, 1048.99, 51, 0.53, 6, 51, 100.00
HUDCO, N5, 07-Feb-2019, 1075.00, 1079.99, 1084.99, 1079.99, 1084.70, 1084.70, 1081.86, 165, 1.79, 4, 160, 96.97
HUDCO, N7, 07-Feb-2019, 1102.00, 1099.02, 1099.02, 1099.02, 1099.02, 1099.02, 1099.02, 1, 0.01, 1, 1, 100.00
HUDCO, N8, 07-Feb-2019, 1094.11, 1090.25, 1090.25, 1090.00, 1090.00, 1090.00, 1090.02, 408, 4.45, 5, 209, 51.23
HUDCO, N9, 07-Feb-2019, 1118.00, 1117.50, 1124.00, 1115.10, 1124.00, 1124.00, 1119.67, 908, 10.17, 21, 759, 83.59
HUDCO, ND, 07-Feb-2019, 1190.05, 1195.00, 1195.00, 1190.36, 1190.40, 1190.40, 1193.27, 40, 0.48, 3, 40, 100.00
HUDCO, NE, 07-Feb-2019, 1270.25, 1270.25, 1289.00, 1270.25, 1280.00, 1280.57, 1281.61, 1390, 17.81, 23, 1210, 87.05
IBREALEST, EQ, 07-Feb-2019, 69.30, 68.55, 71.25, 66.55, 66.85, 67.15, 69.15, 2160370, 1493.83, 18331, 894624, 41.41
IBUCCREDIT, N2, 07-Feb-2019, 975.00, 975.10, 975.10, 975.00, 975.00, 975.00, 975.03, 30, 0.29, 3, 30, 100.00
IBUCCREDIT, NB, 07-Feb-2019, 902.00, 905.00, 915.00, 905.00, 915.00, 915.00, 914.09, 11, 0.10, 2, 11, 100.00
IBUCCREDIT, ND, 07-Feb-2019, 980.20, 805.00, 985.00, 805.00, 985.00, 985.00, 868.12, 154, 1.34, 2, 46, 29.87
IBULHSGFIN, EQ, 07-Feb-2019, 653.85, 657.00, 678.60, 645.80, 647.45, 652.35, 661.98, 7497063, 49628.86, 129072, 965176, 12.87
IBULHSGFIN, N3, 07-Feb-2019, 1000.00, 980.01, 1000.00, 980.00, 1000.00, 1000.00, 987.01, 154, 1.52, 9, 126, 81.82
IBULHSGFIN, N6, 07-Feb-2019, 930.00, 930.00, 930.00, 920.00, 920.00, 920.00, 926.67, 15, 0.14, 2, 15, 100.00
IBULHSGFIN, N7, 07-Feb-2019, 1090.00, 1090.00, 1090.00, 1090.00, 1090.00, 1090.00, 1090.00, 27, 0.29, 1, 27, 100.00
IBULHSGFIN, N8, 07-Feb-2019, 1020.00, 970.00, 979.90, 970.00, 979.90, 979.90, 973.30, 15, 0.15, 2, 15, 100.00
IBULHSGFIN, NA, 07-Feb-2019, 990.00, 940.00, 980.00, 940.00, 969.00, 969.00, 946.76, 232, 2.20, 12, 230, 99.14
IBULHSGFIN, NE, 07-Feb-2019, 800.00, 942.00, 942.00, 942.00, 942.00, 942.00, 942.00, 20, 0.19, 1, 20, 100.00
IBULISL, EQ, 07-Feb-2019, 245.10, 245.00, 265.00, 240.05, 250.85, 249.40, 254.96, 119421, 304.48, 2586, 56696, 47.48
IBVENTURES, EQ, 07-Feb-2019, 320.80, 314.50, 318.50, 308.30, 315.30, 315.30, 314.03, 618345, 1941.79, 13330, 292601, 47.32
ICEMAKE, SM, 07-Feb-2019, 66.45, 68.55, 68.55, 66.00, 66.00, 66.45, 67.19, 12000, 8.06, 6, 12000, 100.00
ICICI500, EQ, 07-Feb-2019, 143.25, 146.20, 147.10, 145.00, 146.52, 146.44, 146.38, 1381, 2.02, 22, 898, 65.03
ICICIB22, EQ, 07-Feb-2019, 34.70, 34.70, 34.93, 34.45, 34.72, 34.76, 34.83, 211745, 73.75, 559, 181380, 85.66
ICICIBANK, EQ, 07-Feb-2019, 359.30, 359.10, 361.80, 356.50, 358.45, 358.65, 359.43, 10247434, 36832.14, 110616, 3633956, 35.46
ICICIGI, EQ, 07-Feb-2019, 899.05, 893.00, 909.00, 880.00, 885.10, 888.95, 900.65, 344093, 3099.06, 10144, 251947, 73.22
ICICIGOLD, EQ, 07-Feb-2019, 30.20, 30.45, 30.45, 29.85, 29.95, 29.95, 29.95, 5224, 1.56, 101, 4592, 87.90
ICICILIQ, EQ, 07-Feb-2019, 999.99, 1000.00, 1000.00, 999.99, 1000.00, 999.99, 1000.00, 12074, 120.74, 24, 26, 0.22
ICICILOVOL, EQ, 07-Feb-2019, 88.07, 88.34, 88.84, 88.34, 88.52, 88.64, 88.56, 144, 0.13, 7, 112, 77.78
ICICIMCAP, EQ, 07-Feb-2019, 64.19, 64.30, 66.90, 64.20, 64.90, 64.90, 64.85, 25351, 16.44, 65, 15843, 62.49
ICICINF100, EQ, 07-Feb-2019, 118.73, 119.00, 123.00, 119.00, 119.81, 119.81, 120.29, 184, 0.22, 18, 177, 96.20
ICICINIFTY, EQ, 07-Feb-2019, 114.84, 114.50, 115.75, 114.31, 115.23, 115.23, 115.32, 64950, 74.90, 3137, 42016, 64.69
ICICINV20, EQ, 07-Feb-2019, 55.41, 55.41, 55.92, 55.39, 55.39, 55.39, 55.88, 8543, 4.77, 36, 8062, 94.37
ICICINXT50, EQ, 07-Feb-2019, 26.71, 26.80, 29.00, 26.80, 27.08, 27.05, 27.23, 26513, 7.22, 240, 14074, 53.08
ICICIPRULI, EQ, 07-Feb-2019, 288.35, 295.50, 314.00, 291.65, 308.55, 311.90, 305.54, 4919994, 15032.75, 76046, 2121064, 43.11
ICICISENSX, EQ, 07-Feb-2019, 390.50, 386.00, 391.42, 386.00, 390.26, 390.28, 390.18, 13, 0.05, 8, 7, 53.85
ICIL, EQ, 07-Feb-2019, 41.70, 40.60, 48.00, 40.60, 41.80, 42.00, 42.01, 149437, 62.78, 1124, 59059, 39.52
ICRA, EQ, 07-Feb-2019, 2929.70, 2928.65, 2988.70, 2910.05, 2960.00, 2947.40, 2942.39, 466, 13.71, 202, 301, 64.59
IDBI, EQ, 07-Feb-2019, 43.90, 43.60, 45.05, 43.10, 44.05, 43.95, 44.02, 9528082, 4194.38, 18862, 2082589, 21.86
IDBIGOLD, EQ, 07-Feb-2019, 3086.05, 3055.05, 3082.00, 3052.00, 3061.00, 3060.00, 3060.11, 238, 7.28, 17, 194, 81.51
IDEA, EQ, 07-Feb-2019, 30.00, 29.50, 32.95, 29.30, 32.55, 32.00, 31.60, 52968537, 16738.26, 70519, 5021677, 9.48
IDFC, EQ, 07-Feb-2019, 36.95, 37.40, 38.45, 36.45, 38.15, 38.20, 37.50, 5941342, 2227.91, 12254, 1517675, 25.54
IDFCFIRSTB, EQ, 07-Feb-2019, 41.60, 42.35, 44.70, 41.95, 44.50, 44.50, 43.79, 26199088, 11473.28, 43847, 10592143, 40.43
IDFCFIRSTB, N1, 07-Feb-2019, 4905.00, 4900.00, 4900.00, 4900.00, 4900.00, 4900.00, 4900.00, 14, 0.69, 4, 10, 71.43
IDFCFIRSTB, N2, 07-Feb-2019, 9099.99, 9062.00, 9100.00, 9062.00, 9100.00, 9100.00, 9066.72, 39, 3.54, 14, 29, 74.36
IDFCFIRSTB, N4, 07-Feb-2019, 8630.00, 8641.01, 8700.00, 8641.01, 8700.00, 8700.00, 8685.64, 11, 0.96, 3, 9, 81.82
IDFCFIRSTB, N6, 07-Feb-2019, 8800.00, 8803.00, 8803.00, 8803.00, 8803.00, 8803.00, 8803.00, 20, 1.76, 9, 20, 100.00
IDFCFIRSTB, N8, 07-Feb-2019, 8930.00, 8930.00, 8983.00, 8900.02, 8983.00, 8983.00, 8917.94, 13, 1.16, 4, 13, 100.00
IDFCFIRSTB, NA, 07-Feb-2019, 8950.00, 8941.00, 9000.00, 8941.00, 9000.00, 9000.00, 8964.00, 11, 0.99, 3, 8, 72.73
IDFCFIRSTB, NB, 07-Feb-2019, 5300.00, 5210.16, 5225.00, 5210.16, 5225.00, 5225.00, 5216.97, 9, 0.47, 3, 5, 55.56
IDFCFIRSTB, NC, 07-Feb-2019, 8551.00, 8555.00, 8555.00, 8551.00, 8551.00, 8551.00, 8554.33, 24, 2.05, 6, 24, 100.00
IEX, EQ, 07-Feb-2019, 163.55, 162.00, 169.95, 162.00, 165.00, 165.05, 165.66, 47355, 78.45, 1424, 32353, 68.32
IFBAGRO, EQ, 07-Feb-2019, 486.80, 500.00, 500.00, 482.80, 484.00, 485.70, 492.24, 3431, 16.89, 383, 2337, 68.11
IFBIND, EQ, 07-Feb-2019, 730.10, 734.55, 745.60, 723.95, 724.00, 728.60, 736.05, 5552, 40.87, 607, 3173, 57.15
IFCI, EQ, 07-Feb-2019, 12.60, 12.50, 12.90, 12.45, 12.75, 12.75, 12.74, 3115608, 397.01, 2516, 1147879, 36.84
IFCI, NC, 07-Feb-2019, 1005.00, 1004.00, 1004.00, 1004.00, 1004.00, 1004.00, 1004.00, 19, 0.19, 2, 19, 100.00
IFCI, NH, 07-Feb-2019, 1004.00, 1000.00, 1003.99, 995.00, 1000.00, 995.72, 1001.40, 1018, 10.19, 14, 983, 96.56
IFCI, NJ, 07-Feb-2019, 980.31, 985.00, 990.00, 985.00, 990.00, 985.71, 985.68, 130, 1.28, 6, 130, 100.00
IFCI, NL, 07-Feb-2019, 920.79, 930.00, 930.00, 915.00, 915.00, 915.52, 918.36, 1754, 16.11, 49, 1216, 69.33
IFGLEXPOR, EQ, 07-Feb-2019, 209.35, 207.00, 219.00, 205.40, 219.00, 212.70, 209.88, 3207, 6.73, 283, 1877, 58.53
IGARASHI, EQ, 07-Feb-2019, 482.60, 488.15, 495.00, 471.00, 485.00, 480.75, 482.50, 9287, 44.81, 692, 5816, 62.63
IGL, EQ, 07-Feb-2019, 299.70, 296.00, 309.40, 292.60, 300.60, 301.15, 304.41, 5449725, 16589.46, 60985, 2335226, 42.85
IGPL, EQ, 07-Feb-2019, 275.50, 280.00, 285.00, 267.25, 270.00, 270.55, 275.54, 44686, 123.13, 1584, 17443, 39.03
IIFCL, N4, 07-Feb-2019, 1251.00, 1252.00, 1252.00, 1237.00, 1250.00, 1249.89, 1249.14, 655, 8.18, 25, 588, 89.77
IIFL, EQ, 07-Feb-2019, 376.40, 376.00, 388.55, 373.50, 377.00, 378.30, 378.89, 149785, 567.53, 20907, 105343, 70.33
IIHFL, N2, 07-Feb-2019, 1020.00, 1017.15, 1024.95, 1016.11, 1017.00, 1016.88, 1017.74, 1536, 15.63, 57, 1485, 96.68
IIHFL, N3, 07-Feb-2019, 1750.00, 1755.00, 1755.00, 1750.00, 1750.00, 1750.00, 1753.80, 171, 3.00, 2, 171, 100.00
IITL, EQ, 07-Feb-2019, 70.45, 67.15, 71.95, 67.15, 70.00, 70.00, 69.64, 171, 0.12, 7, 70, 40.94
IL&FSENGG, BE, 07-Feb-2019, 9.65, 9.20, 10.10, 9.20, 9.95, 9.30, 9.50, 67957, 6.45, 253, -, -
IL&FSTRANS, EQ, 07-Feb-2019, 6.30, 6.00, 6.20, 6.00, 6.00, 6.00, 6.01, 424836, 25.53, 1017, 305974, 72.02
IMFA, EQ, 07-Feb-2019, 214.90, 214.55, 224.40, 214.55, 215.00, 220.60, 219.18, 16632, 36.45, 601, 8396, 50.48
IMPAL, EQ, 07-Feb-2019, 869.15, 879.95, 890.80, 862.00, 870.00, 870.40, 873.38, 1987, 17.35, 113, 1604, 80.72
IMPEXFERRO, BE, 07-Feb-2019, 0.30, 0.30, 0.30, 0.30, 0.30, 0.30, 0.30, 1002, 0.00, 3, -, -
INDBANK, EQ, 07-Feb-2019, 9.15, 10.00, 10.00, 8.80, 9.15, 9.15, 9.27, 15232, 1.41, 188, 7841, 51.48
INDHOTEL, EQ, 07-Feb-2019, 141.70, 142.20, 143.35, 139.50, 139.95, 139.90, 142.06, 1162796, 1651.87, 9182, 946830, 81.43
INDIACEM, EQ, 07-Feb-2019, 80.30, 80.40, 84.30, 80.35, 83.20, 83.25, 83.03, 4708226, 3909.43, 18051, 1054169, 22.39
INDIAGLYCO, EQ, 07-Feb-2019, 265.20, 261.00, 264.90, 259.15, 260.00, 260.75, 261.85, 57505, 150.58, 2514, 19332, 33.62
INDIANB, EQ, 07-Feb-2019, 215.80, 218.00, 220.65, 213.55, 219.50, 218.75, 217.13, 1623329, 3524.79, 15688, 164896, 10.16
INDIANCARD, EQ, 07-Feb-2019, 87.65, 90.00, 91.45, 84.15, 89.95, 89.20, 87.81, 1799, 1.58, 83, 1540, 85.60
INDIANHUME, EQ, 07-Feb-2019, 330.10, 314.80, 319.00, 303.40, 316.00, 315.70, 311.75, 67388, 210.08, 2429, 29063, 43.13
INDIGO, EQ, 07-Feb-2019, 1197.05, 1182.00, 1217.00, 1182.00, 1207.80, 1203.95, 1205.48, 649804, 7833.24, 21203, 84341, 12.98
INDIGRID, IV, 07-Feb-2019, 84.90, 84.40, 84.85, 84.31, 84.85, 84.85, 84.51, 45927, 38.81, 9, 35721, 77.78
INDLMETER, EQ, 07-Feb-2019, 40.00, 41.35, 41.35, 38.95, 38.95, 38.95, 39.03, 1234, 0.48, 30, 1202, 97.41
INDNIPPON, EQ, 07-Feb-2019, 405.25, 395.35, 404.00, 395.35, 402.00, 402.05, 399.83, 2521, 10.08, 122, 1635, 64.86
INDOCO, EQ, 07-Feb-2019, 174.65, 177.00, 182.55, 175.95, 176.50, 177.35, 178.97, 10404, 18.62, 509, 6946, 66.76
INDORAMA, BE, 07-Feb-2019, 34.00, 34.00, 34.20, 34.00, 34.00, 34.00, 34.01, 19067, 6.48, 908, -, -
INDOSOLAR, BE, 07-Feb-2019, 1.90, 1.90, 1.95, 1.90, 1.95, 1.95, 1.95, 164895, 3.21, 60, -, -
INDOSTAR, EQ, 07-Feb-2019, 325.25, 328.90, 336.60, 325.00, 333.90, 334.70, 332.53, 11867, 39.46, 691, 7566, 63.76
INDOTECH, EQ, 07-Feb-2019, 99.30, 100.00, 106.00, 95.40, 97.20, 97.80, 100.14, 14797, 14.82, 583, 8800, 59.47
INDOTHAI, EQ, 07-Feb-2019, 27.00, 26.95, 28.50, 26.90, 27.55, 27.55, 27.55, 35095, 9.67, 109, 32773, 93.38
INDOWIND, EQ, 07-Feb-2019, 4.90, 4.95, 5.05, 4.65, 4.85, 4.80, 4.90, 27202, 1.33, 126, 16842, 61.91
INDRAMEDCO, EQ, 07-Feb-2019, 37.45, 37.60, 37.95, 36.95, 37.20, 37.15, 37.18, 66494, 24.72, 595, 44511, 66.94
INDSWFTLAB, EQ, 07-Feb-2019, 43.75, 43.70, 46.00, 42.70, 44.00, 43.70, 44.37, 18479, 8.20, 208, 11031, 59.69
INDSWFTLTD, EQ, 07-Feb-2019, 5.90, 5.90, 6.20, 5.65, 5.90, 5.90, 6.09, 7977, 0.49, 14, 6281, 78.74
INDTERRAIN, EQ, 07-Feb-2019, 118.30, 118.10, 122.85, 117.00, 117.55, 118.75, 119.04, 2815, 3.35, 93, 2163, 76.84
INDUSINDBK, EQ, 07-Feb-2019, 1526.05, 1525.00, 1529.90, 1507.00, 1517.00, 1514.95, 1516.24, 1602553, 24298.53, 89968, 861323, 53.75
INEOSSTYRO, EQ, 07-Feb-2019, 598.30, 594.00, 600.00, 590.70, 592.00, 593.90, 594.43, 1871, 11.12, 164, 1590, 84.98
INFIBEAM, EQ, 07-Feb-2019, 34.05, 34.10, 37.00, 33.30, 34.15, 34.25, 34.77, 13787624, 4793.75, 28829, 1572382, 11.40
INFOBEAN, SM, 07-Feb-2019, 75.00, 75.50, 75.50, 75.00, 75.00, 75.00, 75.07, 18000, 13.51, 6, 14000, 77.78
INFRABEES, EQ, 07-Feb-2019, 301.62, 303.46, 303.65, 300.07, 300.07, 300.07, 302.61, 260, 0.79, 14, 196, 75.38
INFRATEL, EQ, 07-Feb-2019, 296.35, 293.60, 308.50, 290.65, 304.70, 305.85, 302.49, 3137895, 9491.93, 42848, 665200, 21.20
INFY, EQ, 07-Feb-2019, 763.30, 763.05, 769.45, 761.00, 763.00, 764.00, 766.20, 3961797, 30355.22, 102039, 2154773, 54.39
INGERRAND, EQ, 07-Feb-2019, 558.95, 559.45, 568.90, 558.00, 558.15, 560.10, 561.47, 7822, 43.92, 431, 5293, 67.67
INNOVATIVE, SM, 07-Feb-2019, 21.50, 20.70, 22.05, 20.70, 22.05, 22.05, 21.28, 18000, 3.83, 6, 12000, 66.67
INOXLEISUR, EQ, 07-Feb-2019, 265.60, 266.00, 266.00, 257.10, 259.90, 259.10, 260.01, 95668, 248.75, 6026, 57712, 60.33
INOXWIND, EQ, 07-Feb-2019, 57.55, 58.95, 61.40, 57.90, 60.90, 60.15, 59.06, 121973, 72.04, 1170, 84325, 69.13
INSECTICID, EQ, 07-Feb-2019, 600.10, 601.00, 618.80, 594.55, 618.00, 609.55, 606.19, 17617, 106.79, 940, 10040, 56.99
INSPIRISYS, EQ, 07-Feb-2019, 45.00, 45.10, 46.55, 43.95, 44.70, 44.80, 44.80, 3978, 1.78, 63, 3142, 78.98
INTELLECT, EQ, 07-Feb-2019, 182.35, 182.00, 188.85, 178.60, 183.40, 183.75, 183.70, 320832, 589.37, 6122, 83324, 25.97
INTENTECH, EQ, 07-Feb-2019, 37.90, 38.00, 39.40, 38.00, 38.10, 38.10, 38.18, 724, 0.28, 14, 380, 52.49
INVENTURE, EQ, 07-Feb-2019, 14.55, 14.60, 14.60, 14.35, 14.35, 14.35, 14.53, 1104, 0.16, 10, 902, 81.70
IOB, EQ, 07-Feb-2019, 12.85, 13.05, 13.20, 12.70, 12.75, 12.80, 12.96, 625077, 81.03, 1092, 289752, 46.35
IOC, EQ, 07-Feb-2019, 137.85, 137.85, 138.55, 136.65, 138.15, 138.05, 137.83, 3429101, 4726.44, 29266, 1841344, 53.70
IOLCP, EQ, 07-Feb-2019, 212.10, 211.00, 216.00, 209.25, 213.20, 214.70, 212.42, 494805, 1051.04, 5304, 168236, 34.00
IPAPPM, EQ, 07-Feb-2019, 450.35, 450.70, 463.05, 448.15, 457.05, 456.45, 457.89, 60115, 275.26, 2735, 39617, 65.90
IPCALAB, EQ, 07-Feb-2019, 750.30, 750.30, 762.80, 736.00, 739.15, 744.70, 754.88, 202393, 1527.82, 9252, 146449, 72.36
IRB, EQ, 07-Feb-2019, 128.85, 128.50, 132.50, 125.55, 127.80, 128.30, 129.94, 3417181, 4440.23, 26604, 167685, 4.91
IRBINVIT, IV, 07-Feb-2019, 67.99, 68.05, 68.05, 67.70, 67.75, 67.75, 67.90, 400000, 271.61, 34, 400000, 100.00
IRCON, EQ, 07-Feb-2019, 385.40, 387.80, 392.75, 385.75, 389.85, 389.65, 390.21, 43885, 171.24, 1666, 23056, 52.54
IREDA, N6, 07-Feb-2019, 1292.20, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 52, 0.68, 1, 52, 100.00
IRFC, N1, 07-Feb-2019, 1074.00, 1079.45, 1080.00, 1071.00, 1071.00, 1072.88, 1073.76, 1939, 20.82, 15, 1781, 91.85
IRFC, N2, 07-Feb-2019, 1166.00, 1165.00, 1165.00, 1165.00, 1165.00, 1165.00, 1165.00, 400, 4.66, 2, 400, 100.00
IRFC, N3, 07-Feb-2019, 1041.85, 1042.35, 1042.35, 1042.35, 1042.35, 1042.35, 1042.35, 54, 0.56, 1, 54, 100.00
